Gene	Mutations	MutationFreq%	Lenght	Corrected
ABCA1	1	1.2658227848101269	147149	8.602319994088486e-06
MTMR3	1	1.2658227848101269	147699	8.570286764366221e-06
RUNX1T1	1	1.2658227848101269	148314	8.534749145799631e-06
MET	1	1.2658227848101269	126181	1.003180181493352e-05
FLRT2	1	1.2658227848101269	124284	1.01849215088839e-05
ARID5B	1	1.2658227848101269	195260	6.482755222831745e-06
GOLGA4	1	1.2658227848101269	123688	1.0233998324899155e-05
SPTBN4	1	1.2658227848101269	110223	1.1484198259983184e-05
POU2F2	1	1.2658227848101269	110475	1.1458002125459394e-05
VCAN	1	1.2658227848101269	110685	1.1436263132403907e-05
RHOBTB3	1	1.2658227848101269	110861	1.1418107222649325e-05
ITK	1	1.2658227848101269	112252	1.1276616762375072e-05
DAAM2	1	1.2658227848101269	112579	1.124386239716223e-05
STK4	1	1.2658227848101269	113527	1.114997123864919e-05
LTBP2	1	1.2658227848101269	114195	1.10847478857229e-05
ABCB11	1	1.2658227848101269	115826	1.0928658373854975e-05
ZIC1	1	1.2658227848101269	116871	1.0830939966374263e-05
PLS1	1	1.2658227848101269	117271	1.079399668127778e-05
DGKD	1	1.2658227848101269	117610	1.0762883979339568e-05
MYBPC1	1	1.2658227848101269	117675	1.0756938897897826e-05
TRIM33	1	1.2658227848101269	118413	1.0689897095843586e-05
CUL2	1	1.2658227848101269	118502	1.0681868532262129e-05
PTPRC	1	1.2658227848101269	119019	1.0635468158950477e-05
SYT2	1	1.2658227848101269	119858	1.056102041424124e-05
SMURF2	1	1.2658227848101269	120025	1.0546326055489496e-05
INTS4	1	1.2658227848101269	120297	1.0522480068581317e-05
LEF1	1	1.2658227848101269	121411	1.0425931627365945e-05
NCKAP1L	1	1.2658227848101269	50491	2.5070265687154676e-05
PRMT3	1	1.2658227848101269	121780	1.0394340489490282e-05
ZNF420	1	1.2658227848101269	122511	1.033231942282837e-05
KAT6A	1	1.2658227848101269	122515	1.0331982082276672e-05
MED13	1	1.2658227848101269	122673	1.0318674727202616e-05
AHNAK	1	1.2658227848101269	122693	1.0316992695672342e-05
MAP2K4	1	1.2658227848101269	123001	1.0291158484972696e-05
CNOT4	1	1.2658227848101269	148350	8.532678023661117e-06
JADE3	1	1.2658227848101269	148966	8.497393934254303e-06
USP24	1	1.2658227848101269	149019	8.494371756689594e-06
CDK13	1	1.2658227848101269	149459	8.469364740899689e-06
ZNRF3	1	1.2658227848101269	173916	7.278357280584458e-06
PCDHGA2	1	1.2658227848101269	174215	7.265865653417481e-06
CGNL1	1	1.2658227848101269	174750	7.243621086180982e-06
MYOF	1	1.2658227848101269	175905	7.196059150167003e-06
HCRTR2	1	1.2658227848101269	176157	7.185764884790991e-06
GRHL2	1	1.2658227848101269	177287	7.139963927474246e-06
ATAD2B	1	1.2658227848101269	178459	7.093073393945536e-06
STAB2	1	1.2658227848101269	179446	7.054059632480672e-06
COL28A1	1	1.2658227848101269	179670	7.04526512389451e-06
ADAMTS16	1	1.2658227848101269	179974	7.03336473496242e-06
ADAM19	1	1.2658227848101269	180241	7.022945860321051e-06
SRRM4	1	1.2658227848101269	181510	6.97384598540095e-06
TTBK2	1	1.2658227848101269	182079	6.952052597005293e-06
PIK3CB	1	1.2658227848101269	182230	6.946291965154621e-06
PCDHGA1	1	1.2658227848101269	182461	6.937497793008514e-06
FANCB	1	1.2658227848101269	182867	6.9220952102354535e-06
COLEC12	1	1.2658227848101269	183985	6.8800325287937965e-06
PRKDC	1	1.2658227848101269	187067	6.7666813751764165e-06
NOTCH2	1	1.2658227848101269	189226	6.689475995952599e-06
NIPBL	1	1.2658227848101269	189644	6.67473152227398e-06
DOCK11	1	1.2658227848101269	190348	6.650045100605872e-06
CSNK1G1	1	1.2658227848101269	190648	6.639580718445127e-06
KCNB1	1	1.2658227848101269	190903	6.630711852669296e-06
CDK5RAP2	1	1.2658227848101269	191295	6.6171242573518735e-06
TAB2	1	1.2658227848101269	192972	6.559618933369227e-06
SULF1	1	1.2658227848101269	194291	6.515087084888783e-06
FLT1	1	1.2658227848101269	194799	6.498096934841178e-06
FREM1	1	1.2658227848101269	173843	7.281413601986428e-06
DNAH10	1	1.2658227848101269	173532	7.29446318148887e-06
KCNN3	1	1.2658227848101269	172826	7.324261307963654e-06
MME	1	1.2658227848101269	159580	7.932214468041902e-06
CALCR	1	1.2658227848101269	150244	8.425113713759795e-06
RNF144A	1	1.2658227848101269	150874	8.38993322116552e-06
SNCAIP	1	1.2658227848101269	152865	8.28065799764581e-06
TJP2	1	1.2658227848101269	153351	8.25441493573649e-06
PPP6R3	1	1.2658227848101269	154603	8.187569353829658e-06
FNIP1	1	1.2658227848101269	155303	8.150665375492595e-06
MTOR	1	1.2658227848101269	156021	8.113156464899768e-06
DDR2	1	1.2658227848101269	156032	8.112584500680159e-06
ZEB2	1	1.2658227848101269	156693	8.078362050698669e-06
TLK2	1	1.2658227848101269	156823	8.071665411388167e-06
USP15	1	1.2658227848101269	157093	8.057792421114414e-06
RFX7	1	1.2658227848101269	157802	8.021588983727243e-06
PLA2G4A	1	1.2658227848101269	160032	7.909810442974697e-06
ITGA1	1	1.2658227848101269	171293	7.389810353079965e-06
ADD2	1	1.2658227848101269	160607	7.881491994807988e-06
PPP1R12A	1	1.2658227848101269	161897	7.818692037592584e-06
EML4	1	1.2658227848101269	163195	7.756504701799238e-06
KIFAP3	1	1.2658227848101269	163882	7.723989119062047e-06
EPS15	1	1.2658227848101269	165065	7.668632264926706e-06
VWC2L	1	1.2658227848101269	167922	7.538159293065391e-06
PCDHGA3	1	1.2658227848101269	169146	7.483610518783339e-06
TPO	1	1.2658227848101269	169645	7.461597953432914e-06
AKAP9	1	1.2658227848101269	169833	7.453338189928497e-06
KSR1	1	1.2658227848101269	169990	7.44645440796592e-06
OBSCN	1	1.2658227848101269	170832	7.409752182320211e-06
PCDHA8	1	1.2658227848101269	171160	7.39555261048216e-06
GABRP	1	1.2658227848101269	50697	2.4968396252443468e-05
NOS2	1	1.2658227848101269	43763	2.892449751639802e-05
TTI1	1	1.2658227848101269	50454	2.5088650747415997e-05
MIS18A	1	1.2658227848101269	10821	0.0001169783554948
MS4A2	1	1.2658227848101269	10206	0.000124027315776
GPKOW	1	1.2658227848101269	10328	0.000122562237104
SLITRK3	1	1.2658227848101269	10389	0.0001218426012908
CDH24	1	1.2658227848101269	10476	0.0001208307354725
PDE12	1	1.2658227848101269	10574	0.0001197108742963
PIDD1	1	1.2658227848101269	10574	0.0001197108742963
DDX39A	1	1.2658227848101269	10585	0.0001195864699867
ING1	1	1.2658227848101269	10603	0.0001193834560794
MAP2K7	1	1.2658227848101269	10635	0.0001190242392863
SKIV2L	1	1.2658227848101269	10675	0.0001185782468206
GPR37L1	1	1.2658227848101269	10706	0.000118234894901
ZNF17	1	1.2658227848101269	10773	0.0001174995623141
E2F1	1	1.2658227848101269	10908	0.0001160453598102
NDST2	1	1.2658227848101269	9887	0.0001280290062516
LIG4	1	1.2658227848101269	10929	0.0001158223794317
SOD3	1	1.2658227848101269	10930	0.0001158117826907
EXOSC5	1	1.2658227848101269	10991	0.0001151690278236
KRT78	1	1.2658227848101269	11288	0.0001121388009222
PIAS3	1	1.2658227848101269	11314	0.0001118811017155
NR2F1	1	1.2658227848101269	11389	0.0001111443309166
CD40	1	1.2658227848101269	11592	0.0001091979628028
SSTR2	1	1.2658227848101269	11623	0.0001089067181287
FES	1	1.2658227848101269	12081	0.0001047779806978
KCNV1	1	1.2658227848101269	12135	0.0001043117251594
TMC8	1	1.2658227848101269	12198	0.0001037729779316
DDX39B	1	1.2658227848101269	12229	0.0001035099178027
WDR46	1	1.2658227848101269	10139	0.0001248469064809
RFXAP	1	1.2658227848101269	9882	0.0001280937851457
TBXA2R	1	1.2658227848101269	12368	0.0001023466029115
LILRA1	1	1.2658227848101269	8799	0.0001438598459836
AVPR1A	1	1.2658227848101269	8442	0.0001499434713113
TMEM119	1	1.2658227848101269	8469	0.000149465436865
OR2AG1	1	1.2658227848101269	8538	0.0001482575292586
NR1I3	1	1.2658227848101269	8578	0.0001475661908148
CCNG1	1	1.2658227848101269	8582	0.0001474974114204
TAP1	1	1.2658227848101269	8607	0.0001470689885918
TFPT	1	1.2658227848101269	8637	0.0001465581550086
ZFP57	1	1.2658227848101269	8672	0.0001459666495399
EFNA3	1	1.2658227848101269	8701	0.0001454801499609
SSTR5	1	1.2658227848101269	8707	0.0001453798994843
OR9I1	1	1.2658227848101269	8788	0.0001440399163416
OR4K2	1	1.2658227848101269	8790	0.0001440071427542
SNAI3	1	1.2658227848101269	8819	0.0001435335961911
PSMD2	1	1.2658227848101269	9852	0.0001284838393026
FGG	1	1.2658227848101269	8833	0.0001433061003973
UTP14C	1	1.2658227848101269	8909	0.000142083599148
OR7A5	1	1.2658227848101269	8944	0.0001415275922193
OR2B11	1	1.2658227848101269	8987	0.0001408504267063
BMP4	1	1.2658227848101269	9025	0.0001402573722781
ILF2	1	1.2658227848101269	9240	0.0001369938078798
PCSK4	1	1.2658227848101269	9324	0.0001357596294305
WDR77	1	1.2658227848101269	9366	0.0001351508418545
IGFBP3	1	1.2658227848101269	9629	0.0001314594230771
IL11RA	1	1.2658227848101269	9740	0.000129961271541
ZNF646	1	1.2658227848101269	9774	0.0001295091860865
OR7D2	1	1.2658227848101269	9839	0.0001286536014645
MMP12	1	1.2658227848101269	12246	0.0001033662244659
EPX	1	1.2658227848101269	12448	0.0001016888483941
E2F8	1	1.2658227848101269	17557	7.209789740901786e-05
OR2M3	1	1.2658227848101269	15660	8.083159545403108e-05
ZNF219	1	1.2658227848101269	14645	8.643378523797382e-05
MMP25	1	1.2658227848101269	14664	8.632179383593334e-05
PROKR1	1	1.2658227848101269	14672	8.627472633656806e-05
MLEC	1	1.2658227848101269	14710	8.605185484773124e-05
ZNF599	1	1.2658227848101269	15156	8.3519582001196e-05
LOX	1	1.2658227848101269	15218	8.317931297214657e-05
PEX6	1	1.2658227848101269	15316	8.264708702077088e-05
MYLK2	1	1.2658227848101269	15381	8.229782100059337e-05
PLRG1	1	1.2658227848101269	15395	8.222298050082017e-05
HSCB	1	1.2658227848101269	15476	8.179263277398079e-05
PDYN	1	1.2658227848101269	15528	8.15187264818474e-05
SSR3	1	1.2658227848101269	15596	8.116329730765111e-05
TYMS	1	1.2658227848101269	15925	7.9486517099537e-05
APOL1	1	1.2658227848101269	14459	8.754566600803143e-05
HDAC3	1	1.2658227848101269	15973	7.92476544675469e-05
MMP11	1	1.2658227848101269	16090	7.867139744003273e-05
ALAS1	1	1.2658227848101269	16241	7.793995350102374e-05
TDRD6	1	1.2658227848101269	16444	7.697779036792305e-05
MYBBP1A	1	1.2658227848101269	16489	7.676771088665939e-05
ARHGAP9	1	1.2658227848101269	16550	7.648476041148802e-05
ACTN3	1	1.2658227848101269	16939	7.472830655942656e-05
LSM11	1	1.2658227848101269	16997	7.447330616050636e-05
CLCNKB	1	1.2658227848101269	17059	7.420263701331419e-05
PIGQ	1	1.2658227848101269	17114	7.396416879806747e-05
PDP2	1	1.2658227848101269	17165	7.374440925197358e-05
CNTNAP1	1	1.2658227848101269	17462	7.249013771676363e-05
FLRT3	1	1.2658227848101269	14629	8.65283194210217e-05
SNX33	1	1.2658227848101269	14389	8.797156055390413e-05
INSIG1	1	1.2658227848101269	12459	0.0001015990677269
OR2T12	1	1.2658227848101269	13285	9.528210649681042e-05
SNRPB2	1	1.2658227848101269	12603	0.0001004382119186
CAMK1	1	1.2658227848101269	12645	0.0001001046093167
SMCR8	1	1.2658227848101269	12763	9.917909463371672e-05
SIPA1	1	1.2658227848101269	12817	9.876123779434552e-05
CACYBP	1	1.2658227848101269	12864	9.840040304805087e-05
GALT	1	1.2658227848101269	12902	9.8110586328486e-05
KRT79	1	1.2658227848101269	12903	9.810298262498076e-05
RASAL3	1	1.2658227848101269	12920	9.797389975310577e-05
TAF6	1	1.2658227848101269	12965	9.76338437956133e-05
MMACHC	1	1.2658227848101269	13082	9.6760647057799e-05
ZNF735	1	1.2658227848101269	13087	9.672367882709e-05
OR2M4	1	1.2658227848101269	13262	9.544735219500276e-05
YKT6	1	1.2658227848101269	13335	9.492484325535258e-05
DDRGK1	1	1.2658227848101269	14335	8.830294976003673e-05
PSG1	1	1.2658227848101269	13358	9.476140027025952e-05
PSMD6	1	1.2658227848101269	13460	9.404329753418472e-05
EEF2KMT	1	1.2658227848101269	13511	9.368831210200032e-05
ZNF816	1	1.2658227848101269	13532	9.35429193622618e-05
ATG12	1	1.2658227848101269	13637	9.282267249469288e-05
SNRPA1	1	1.2658227848101269	13772	9.191277844976232e-05
ANAPC2	1	1.2658227848101269	13776	9.18860906511416e-05
ZNF460	1	1.2658227848101269	14018	9.029981344058544e-05
DMP1	1	1.2658227848101269	14081	8.989580177616126e-05
DVL1	1	1.2658227848101269	14142	8.9508045878244e-05
ACP1	1	1.2658227848101269	14143	8.950171709044237e-05
NXF1	1	1.2658227848101269	14179	8.9274475266953e-05
KCNA1	1	1.2658227848101269	8351	0.0001515773901101
MSLN	1	1.2658227848101269	8131	0.0001556786108486
HSD3B2	1	1.2658227848101269	8104	0.0001561972834168
SMPD2	1	1.2658227848101269	3195	0.0003961886650422
MED11	1	1.2658227848101269	2180	0.0005806526535826
KIF2B	1	1.2658227848101269	2266	0.0005586155272771
DRD5	1	1.2658227848101269	2375	0.0005329780146568
RPL10A	1	1.2658227848101269	2384	0.0005309659332257
ZBED2	1	1.2658227848101269	2446	0.0005175072709771
RAC3	1	1.2658227848101269	2526	0.0005011174920071
APRT	1	1.2658227848101269	2598	0.0004872297093187
PCDHB8	1	1.2658227848101269	2749	0.0004604666368898
ACTBL2	1	1.2658227848101269	2793	0.0004532125974973
CMA1	1	1.2658227848101269	2912	0.000434691890388
U2AF1L4	1	1.2658227848101269	2981	0.000424630253207
HMGB2	1	1.2658227848101269	3056	0.0004142090264431
PCDHB10	1	1.2658227848101269	3294	0.0003842813554371
NEUROG3	1	1.2658227848101269	1724	0.0007342359540661
DPH2	1	1.2658227848101269	3369	0.0003757265612377
APOE	1	1.2658227848101269	3602	0.0003514222056663
CD3D	1	1.2658227848101269	3630	0.0003487115109669
ACTA1	1	1.2658227848101269	3739	0.0003385458103263
MFAP4	1	1.2658227848101269	3748	0.0003377328668116
OR10G8	1	1.2658227848101269	3836	0.0003299850846741
PPP1R15A	1	1.2658227848101269	3847	0.0003290415349129
SSTR4	1	1.2658227848101269	3925	0.0003225026203337
PCDHB15	1	1.2658227848101269	3970	0.0003188470490705
OR8H2	1	1.2658227848101269	3971	0.0003187667551775
RTP1	1	1.2658227848101269	3976	0.0003183658915518
KRT37	1	1.2658227848101269	4038	0.0003134776584472
CLDN23	1	1.2658227848101269	2159	0.0005863005024595
GH1	1	1.2658227848101269	1639	0.0007723140846919
POMC	1	1.2658227848101269	8050	0.000157245066436
OR6K2	1	1.2658227848101269	974	0.0012996127154108
IGLV1-47	1	1.2658227848101269	521	0.0024296022741077
IGKV3-20	1	1.2658227848101269	586	0.0021601071413142
RPL10L	1	1.2658227848101269	771	0.0016417934952141
OR5W2	1	1.2658227848101269	932	0.0013581789536589
OR4C16	1	1.2658227848101269	932	0.0013581789536589
OR52J3	1	1.2658227848101269	935	0.0013538211602247
OR4L1	1	1.2658227848101269	938	0.0013494912418018
OR5D14	1	1.2658227848101269	944	0.0013409139669598
OR13D1	1	1.2658227848101269	944	0.0013409139669598
OR5C1	1	1.2658227848101269	962	0.0013158241006342
OR5P2	1	1.2658227848101269	968	0.0013076681661261
OR1J1	1	1.2658227848101269	968	0.0013076681661261
OR52E2	1	1.2658227848101269	977	0.0012956220929479
CLDN9	1	1.2658227848101269	1582	0.0008001408247851
OR4A16	1	1.2658227848101269	986	0.0012837959277993
TAS2R43	1	1.2658227848101269	1026	0.0012337454042983
OR10H2	1	1.2658227848101269	1028	0.0012313451214106
S100A8	1	1.2658227848101269	1041	0.0012159680929972
OR4C12	1	1.2658227848101269	1062	0.0011919235261865
OR52D1	1	1.2658227848101269	1064	0.0011896830684305
OR52L1	1	1.2658227848101269	1093	0.0011581178269077
OR51Q1	1	1.2658227848101269	1095	0.0011560025432055
OR13C3	1	1.2658227848101269	1107	0.0011434713503253
GPR32	1	1.2658227848101269	1268	0.0009982829533202
OR11H2	1	1.2658227848101269	1428	0.0008864305215757
OR10W1	1	1.2658227848101269	1468	0.0008622771013692
CD79A	1	1.2658227848101269	4093	0.0003092652784779
IRF2BPL	1	1.2658227848101269	4165	0.0003039190359688
RING1	1	1.2658227848101269	4222	0.0002998159130293
RPS6KB2	1	1.2658227848101269	6941	0.0001823689360049
CALR	1	1.2658227848101269	5911	0.0002141469776366
IZUMO1	1	1.2658227848101269	6057	0.0002089851056315
KLK12	1	1.2658227848101269	6138	0.0002062272376686
EIF4A1	1	1.2658227848101269	6182	0.0002047594281478
HMG20B	1	1.2658227848101269	6311	0.0002005740429108
SRSF1	1	1.2658227848101269	6427	0.0001969539108153
FOXA1	1	1.2658227848101269	6507	0.0001945324703872
SERPINB3	1	1.2658227848101269	6696	0.0001890416345295
IL24	1	1.2658227848101269	6696	0.0001890416345295
IL36RN	1	1.2658227848101269	6744	0.0001876961424688
ZNF256	1	1.2658227848101269	6873	0.0001841732554648
HNRNPA1	1	1.2658227848101269	6895	0.0001835856105598
GSTM3	1	1.2658227848101269	7106	0.0001781343631874
SPAG8	1	1.2658227848101269	4227	0.0002994612691767
FOSB	1	1.2658227848101269	7184	0.000176200276282
CA9	1	1.2658227848101269	7231	0.0001750550110372
BCL6B	1	1.2658227848101269	7240	0.0001748374012168
OR10Z1	1	1.2658227848101269	7246	0.0001746926283204
KCNA4	1	1.2658227848101269	7300	0.0001734003814808
KRT25	1	1.2658227848101269	7310	0.0001731631716566
OR3A1	1	1.2658227848101269	7343	0.0001723849632044
CXCR6	1	1.2658227848101269	7418	0.0001706420578067
KRT4	1	1.2658227848101269	7567	0.0001672819855702
DMRT2	1	1.2658227848101269	7694	0.0001645207674564
FASLG	1	1.2658227848101269	7773	0.0001628486793786
ZNF628	1	1.2658227848101269	7870	0.0001608415228475
EDN2	1	1.2658227848101269	5908	0.0002142557184851
KLK3	1	1.2658227848101269	5849	0.0002164169575671
OR5M1	1	1.2658227848101269	5638	0.0002245162796754
IGHG4	1	1.2658227848101269	5560	0.000227665968491
MOGS	1	1.2658227848101269	4353	0.0002907931966023
GPBAR1	1	1.2658227848101269	4365	0.000289993765134
UBE2C	1	1.2658227848101269	4381	0.0002889346689819
OR6K3	1	1.2658227848101269	4393	0.0002881454096995
PNRC1	1	1.2658227848101269	4409	0.0002870997470651
HOXC11	1	1.2658227848101269	4517	0.0002802352855457
DLX5	1	1.2658227848101269	4554	0.0002779584507707
TRAC	1	1.2658227848101269	4650	0.0002722199537226
IGHA1	1	1.2658227848101269	4670	0.0002710541295096
MRPS2	1	1.2658227848101269	4689	0.0002699558082341
GPR50	1	1.2658227848101269	4881	0.0002593367721389
OR2J2	1	1.2658227848101269	4904	0.0002581204699857
OR9Q2	1	1.2658227848101269	4983	0.0002540282530223
KLK4	1	1.2658227848101269	5044	0.0002509561429044
MTX1	1	1.2658227848101269	5129	0.0002467971894736
SSTR1	1	1.2658227848101269	5163	0.000245171951348
OR4P4	1	1.2658227848101269	5196	0.0002436148546593
PAEP	1	1.2658227848101269	5199	0.0002434742805943
DLX3	1	1.2658227848101269	5219	0.0002425412502031
OR10J1	1	1.2658227848101269	5233	0.0002418923724078
SLITRK1	1	1.2658227848101269	5269	0.0002402396630878
OR4C11	1	1.2658227848101269	5285	0.0002395123528495
KRT6B	1	1.2658227848101269	5495	0.0002303590145241
RPL7	1	1.2658227848101269	5547	0.0002281995285397
MST1	1	1.2658227848101269	5554	0.0002279119166024
CA2	1	1.2658227848101269	17525	7.222954549558497e-05
DCSTAMP	1	1.2658227848101269	17602	7.191357713953679e-05
SUPT20H	1	1.2658227848101269	50401	2.5115033130495952e-05
PI4K2A	1	1.2658227848101269	35763	3.539475952269459e-05
SRSF4	1	1.2658227848101269	34157	3.705895672366211e-05
LONRF1	1	1.2658227848101269	34167	3.70481103055617e-05
FZD6	1	1.2658227848101269	34433	3.67619081930162e-05
PIP4K2B	1	1.2658227848101269	34435	3.6759773045161214e-05
EPN1	1	1.2658227848101269	34632	3.655066946206187e-05
CFHR5	1	1.2658227848101269	34668	3.651271445742837e-05
CACNG7	1	1.2658227848101269	34672	3.650850209996904e-05
MFN2	1	1.2658227848101269	35030	3.613539208707184e-05
PITRM1	1	1.2658227848101269	35113	3.604997535984184e-05
TLN1	1	1.2658227848101269	35247	3.59129226546976e-05
RINT1	1	1.2658227848101269	35508	3.564894628844561e-05
UBN1	1	1.2658227848101269	35736	3.542150170164894e-05
PI4KB	1	1.2658227848101269	35918	3.5242017506824616e-05
WDR75	1	1.2658227848101269	34106	3.711437239225141e-05
PTCD3	1	1.2658227848101269	35934	3.522632561947255e-05
SP1	1	1.2658227848101269	36270	3.489999406700101e-05
PGM2	1	1.2658227848101269	36277	3.4893259773689294e-05
ASIC5	1	1.2658227848101269	36548	3.4634529517624126e-05
ATG4B	1	1.2658227848101269	36644	3.454379393106993e-05
PARP9	1	1.2658227848101269	36653	3.4535311838325006e-05
WDR3	1	1.2658227848101269	36823	3.4375873362032605e-05
ZNF160	1	1.2658227848101269	36828	3.437120627810705e-05
CDKN1B	1	1.2658227848101269	36871	3.4331121608042274e-05
LTBP4	1	1.2658227848101269	36935	3.427163354027688e-05
UBXN11	1	1.2658227848101269	37035	3.4179095040100626e-05
ZNF76	1	1.2658227848101269	37076	3.4141298543805336e-05
DNTT	1	1.2658227848101269	34155	3.706112676943717e-05
MMRN2	1	1.2658227848101269	33941	3.7294799352114745e-05
SLC26A3	1	1.2658227848101269	37758	3.35246248426857e-05
MYH8	1	1.2658227848101269	31628	4.002222033673096e-05
OTUD3	1	1.2658227848101269	30550	4.143446104124801e-05
XPNPEP2	1	1.2658227848101269	30587	4.138433925557023e-05
STK36	1	1.2658227848101269	30647	4.130331793683318e-05
WTAP	1	1.2658227848101269	30734	4.118639893310752e-05
ZNF729	1	1.2658227848101269	30735	4.118505888433794e-05
ATP1A3	1	1.2658227848101269	30915	4.094526232605941e-05
DDX11	1	1.2658227848101269	30939	4.091350026859713e-05
FPR3	1	1.2658227848101269	31033	4.078957190120602e-05
LMAN1	1	1.2658227848101269	31442	4.0258977953378495e-05
PPFIA3	1	1.2658227848101269	31482	4.020782621212524e-05
ZSCAN31	1	1.2658227848101269	31578	4.008559075337661e-05
POMGNT1	1	1.2658227848101269	31622	4.002981420562035e-05
RLIM	1	1.2658227848101269	31648	3.999692823591148e-05
SIRT1	1	1.2658227848101269	33734	3.7523649279958696e-05
PRDX1	1	1.2658227848101269	31818	3.978322914105621e-05
GSTO1	1	1.2658227848101269	32103	3.943004656294199e-05
CTSO	1	1.2658227848101269	32332	3.9150772757952696e-05
DNAJC2	1	1.2658227848101269	32541	3.889932038997347e-05
SUPT16H	1	1.2658227848101269	32543	3.889692974864415e-05
MAD2L2	1	1.2658227848101269	32893	3.848304456298077e-05
NLRP3	1	1.2658227848101269	32952	3.841414132101623e-05
PAX6	1	1.2658227848101269	33182	3.814787489633315e-05
VPS35	1	1.2658227848101269	33386	3.791477819475608e-05
MYBPC2	1	1.2658227848101269	33429	3.7866008101053777e-05
DSC1	1	1.2658227848101269	33620	3.765088592534582e-05
CEACAM7	1	1.2658227848101269	33673	3.759162488670824e-05
TECPR1	1	1.2658227848101269	37608	3.3658338247450714e-05
TSNAX	1	1.2658227848101269	37983	3.33260349316833e-05
OR51E2	1	1.2658227848101269	17683	7.158416472375312e-05
PER2	1	1.2658227848101269	46058	2.7483233853187863e-05
ZNF157	1	1.2658227848101269	43920	2.882110165778977e-05
GLYR1	1	1.2658227848101269	44085	2.871323091323867e-05
EDRF1	1	1.2658227848101269	44628	2.8363869875641448e-05
ESM1	1	1.2658227848101269	44804	2.825245033501756e-05
CHST12	1	1.2658227848101269	44896	2.8194555969576947e-05
ADAMTS13	1	1.2658227848101269	45044	2.8101917787277472e-05
RPS6KA1	1	1.2658227848101269	45269	2.7962243142329778e-05
NLRP4	1	1.2658227848101269	45315	2.7933858210529103e-05
IFT172	1	1.2658227848101269	45428	2.7864374060273983e-05
KRAS	1	1.2658227848101269	45690	2.7704591481946305e-05
PCDHAC2	1	1.2658227848101269	45877	2.759166433747033e-05
ZNF410	1	1.2658227848101269	45904	2.757543536097348e-05
XK	1	1.2658227848101269	46339	2.731657534280253e-05
PRPF4B	1	1.2658227848101269	43716	2.895559485794964e-05
HOXA3	1	1.2658227848101269	46399	2.7281251423740306e-05
NET1	1	1.2658227848101269	46499	2.7222580804106037e-05
SNRNP200	1	1.2658227848101269	46933	2.697084748066662e-05
DNMT3B	1	1.2658227848101269	46974	2.6947306697537505e-05
GAD1	1	1.2658227848101269	47938	2.640541501126719e-05
MSL2	1	1.2658227848101269	48324	2.6194495174450102e-05
SDHC	1	1.2658227848101269	48825	2.5925709878343608e-05
MYBL2	1	1.2658227848101269	49476	2.5584582116786453e-05
KL	1	1.2658227848101269	49720	2.5459026243164253e-05
CLSPN	1	1.2658227848101269	49760	2.543856078798486e-05
EIF4E	1	1.2658227848101269	49857	2.5389068431917817e-05
TLE3	1	1.2658227848101269	50386	2.512250991962304e-05
B9D1	1	1.2658227848101269	43885	2.8844087611031708e-05
DDX6	1	1.2658227848101269	43401	2.916575159121049e-05
THBS2	1	1.2658227848101269	38270	3.307611144003466e-05
C4BPA	1	1.2658227848101269	40739	3.107152322860469e-05
COL3A1	1	1.2658227848101269	38373	3.2987329236966785e-05
CSPG4	1	1.2658227848101269	38526	3.285632520402135e-05
PKN1	1	1.2658227848101269	38814	3.2612531169426666e-05
AKAP8L	1	1.2658227848101269	39091	3.238143779412465e-05
GPNMB	1	1.2658227848101269	39141	3.234007268107934e-05
GLE1	1	1.2658227848101269	39219	3.227575371146961e-05
SAG	1	1.2658227848101269	39239	3.225930285710968e-05
ZNF571	1	1.2658227848101269	40010	3.1637660205201864e-05
ZNF567	1	1.2658227848101269	40089	3.157531454538967e-05
EPHA8	1	1.2658227848101269	40106	3.1561930504416464e-05
NCAN	1	1.2658227848101269	40275	3.1429491863690294e-05
ARHGAP27	1	1.2658227848101269	40519	3.124022766628314e-05
NUP54	1	1.2658227848101269	40923	3.093181792170971e-05
SLC16A3	1	1.2658227848101269	43195	2.9304845116567347e-05
CSF2RA	1	1.2658227848101269	41581	3.044233627883232e-05
BET1	1	1.2658227848101269	41620	3.041381030298238e-05
PSMC2	1	1.2658227848101269	41776	3.0300239008285292e-05
NMUR2	1	1.2658227848101269	41822	3.0266911788296267e-05
METAP2	1	1.2658227848101269	42319	2.9911453125313132e-05
MPP1	1	1.2658227848101269	42323	2.9908626156230106e-05
CHAF1A	1	1.2658227848101269	42378	2.9869809448537608e-05
ADNP	1	1.2658227848101269	42521	2.976935596082233e-05
GLP1R	1	1.2658227848101269	42522	2.976865586778906e-05
AXL	1	1.2658227848101269	42543	2.9753961516821256e-05
CEP57	1	1.2658227848101269	42728	2.962513538686872e-05
DDB1	1	1.2658227848101269	43145	2.9338805998612276e-05
ZNF549	1	1.2658227848101269	30217	4.1891080676775545e-05
PDCL	1	1.2658227848101269	30199	4.191604969734516e-05
CEBPZ	1	1.2658227848101269	29984	4.221660835145833e-05
YBX1	1	1.2658227848101269	21387	5.918655186843066e-05
ECI2	1	1.2658227848101269	19904	6.359640196996215e-05
TAS1R2	1	1.2658227848101269	20061	6.309868824137014e-05
MAN2B1	1	1.2658227848101269	20231	6.256847337304763e-05
LTBP3	1	1.2658227848101269	20371	6.213847061067824e-05
FBXO45	1	1.2658227848101269	20448	6.190447891285831e-05
